stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
2768,,"Minties Rato g.",,54.90294,23.94357,https://www.stops.lt/kaunas/index.html#stop/487,,
2764,,"Zoologijos sodas A",,54.90411,23.94882,https://www.stops.lt/kaunas/index.html#stop/483,,
2501,,"Jiesios kraštovaizdžio draustinis A",,54.85631,23.92662,https://www.stops.lt/kaunas/index.html#stop/191,,
2502,,"Jiesios kraštovaizdžio draustinis B",,54.85798,23.92815,https://www.stops.lt/kaunas/index.html#stop/192,,
2497,,"Kreidos g.",,54.85135,23.92707,https://www.stops.lt/kaunas/index.html#stop/187,,
5032,,"Nuokalnės g. A",,54.91258,23.92338,https://www.stops.lt/kaunas/index.html#stop/149,,
5033,,"Nuokalnės g. B",,54.91288,23.92341,https://www.stops.lt/kaunas/index.html#stop/148,,
2810,,"S. Lozoraičio g. A",,54.92399,23.94052,https://www.stops.lt/kaunas/index.html#stop/529,,
2809,,"S. Lozoraičio g. B",,54.92378,23.94078,https://www.stops.lt/kaunas/index.html#stop/528,,
2805,,"Sukilėlių pr.",,54.91409,23.92435,https://www.stops.lt/kaunas/index.html#stop/524,,
2817,,"Lietuvos inžinerijos kolegija A",,54.91290,23.92915,https://www.stops.lt/kaunas/index.html#stop/536,,
2818,,"Lietuvos inžinerijos kolegija B",,54.91321,23.92937,https://www.stops.lt/kaunas/index.html#stop/537,,
2806,,"V. Lašo g. A",,54.91362,23.92249,https://www.stops.lt/kaunas/index.html#stop/525,,
2902,,"V. Lašo g. B",,54.91427,23.92150,https://www.stops.lt/kaunas/index.html#stop/624,,
2811,,"Kalniečių g. A",,54.92308,23.93447,https://www.stops.lt/kaunas/index.html#stop/530,,
2812,,"Kalniečių g. B",,54.92296,23.93427,https://www.stops.lt/kaunas/index.html#stop/531,,
2882,,"7-asis kilometras A",,54.92076,23.81038,https://www.stops.lt/kaunas/index.html#stop/604,,
2883,,"7-asis kilometras B",,54.92094,23.80888,https://www.stops.lt/kaunas/index.html#stop/605,,
2881,,"Kaniūkai A",,54.92244,23.79532,https://www.stops.lt/kaunas/index.html#stop/603,,
2880,,"Kaniūkai B",,54.92204,23.79732,https://www.stops.lt/kaunas/index.html#stop/602,,
2420,,"Kaniūkai C",,54.91971,23.82913,https://www.stops.lt/kaunas/index.html#stop/99,,
14291,,"Kaniūkų 1-oji g.",,54.91778,23.83254,https://www.stops.lt/kaunas/index.html#stop/747,,
2887,,"Raudondvario pl. A",,54.91973,23.82776,https://www.stops.lt/kaunas/index.html#stop/609,,
2886,,"Raudondvario pl. B",,54.91967,23.82839,https://www.stops.lt/kaunas/index.html#stop/608,,
2884,,"Visvaldės g. A",,54.92049,23.81817,https://www.stops.lt/kaunas/index.html#stop/606,,
2885,,"Visvaldės g. B",,54.92071,23.81699,https://www.stops.lt/kaunas/index.html#stop/607,,
2462,,"Alšėnų g. C",,54.86616,23.87469,https://www.stops.lt/kaunas/index.html#stop/143,,
2455,,"Valstybinė mokesčių inspekcija",,54.87495,23.89011,https://www.stops.lt/kaunas/index.html#stop/136,,
2460,,"Juodelynės g. A",,54.86587,23.86432,https://www.stops.lt/kaunas/index.html#stop/141,,
2459,,"Juodelynės g. B",,54.86597,23.86435,https://www.stops.lt/kaunas/index.html#stop/140,,
2458,,"Kazliškiai",,54.86644,23.85464,https://www.stops.lt/kaunas/index.html#stop/139,,
16464,,"Alšėnų g. A",,54.86731,23.87504,https://www.stops.lt/kaunas/index.html#stop/782,,
16251,,"Alšėnų g. B",,54.86613,23.87388,https://www.stops.lt/kaunas/index.html#stop/142,,
2916,,"Kalvarijos g. A",,54.87227,23.87783,https://www.stops.lt/kaunas/index.html#stop/638,,
2917,,"Kalvarijos g. B",,54.87243,23.87769,https://www.stops.lt/kaunas/index.html#stop/639,,
5050,,"Pilviškių g. A",,54.86426,23.88292,https://www.stops.lt/kaunas/index.html#stop/704,,
2824,,"Kempingas A",,54.93463,23.91819,https://www.stops.lt/kaunas/index.html#stop/543,,
2823,,"Kempingas B",,54.93352,23.91810,https://www.stops.lt/kaunas/index.html#stop/542,,
5102,,"Šiaurės pr. F",,54.93143,23.91721,https://www.stops.lt/kaunas/index.html#stop/709,,
14798,,"Kleboniškio miško parkas B",,54.95026,23.93149,https://www.stops.lt/kaunas/index.html#stop/791,,
2878,,"Kleboniškis",,54.95530,23.95058,https://www.stops.lt/kaunas/index.html#stop/600,,
2876,,"Palapinių g. A",,54.95449,23.94266,https://www.stops.lt/kaunas/index.html#stop/598,,
2877,,"Palapinių g. B",,54.95443,23.94307,https://www.stops.lt/kaunas/index.html#stop/599,,
2822,,"Vandentiekis A",,54.94485,23.92348,https://www.stops.lt/kaunas/index.html#stop/541,,
2821,,"Vandentiekis B",,54.94497,23.92379,https://www.stops.lt/kaunas/index.html#stop/540,,
2874,,"Vasarvietės g. A",,54.95183,23.93447,https://www.stops.lt/kaunas/index.html#stop/596,,
2875,,"Vasarvietės g. B",,54.95187,23.93483,https://www.stops.lt/kaunas/index.html#stop/597,,
2417,,"Atominio bunkerio muziejus D",,54.91186,23.84433,https://www.stops.lt/kaunas/index.html#stop/96,,
5106,,"Jovarų g. A",,54.90957,23.84197,https://www.stops.lt/kaunas/index.html#stop/713,,
5105,,"Jovarų g. B",,54.90930,23.84144,https://www.stops.lt/kaunas/index.html#stop/712,,
2892,,"Lampėdžiai A",,54.91053,23.82135,https://www.stops.lt/kaunas/index.html#stop/614,,
2891,,"Vytauto g. A",,54.90886,23.82840,https://www.stops.lt/kaunas/index.html#stop/613,,
2890,,"Vytauto g. B",,54.90941,23.82618,https://www.stops.lt/kaunas/index.html#stop/612,,
2445,,"A. Gustaičio g. A",,54.89031,23.87798,https://www.stops.lt/kaunas/index.html#stop/126,,
2444,,"A. Gustaičio g. B",,54.89060,23.87745,https://www.stops.lt/kaunas/index.html#stop/125,,
2447,,"Jurgio Dobkevičiaus progimnazija A",,54.88886,23.88488,https://www.stops.lt/kaunas/index.html#stop/128,,
2446,,"Jurgio Dobkevičiaus progimnazija B",,54.88913,23.88385,https://www.stops.lt/kaunas/index.html#stop/127,,
2443,,"Meteorų g.",,54.89304,23.87085,https://www.stops.lt/kaunas/index.html#stop/123,,
2449,,"S. Dariaus ir S. Girėno g. A",,54.88736,23.89287,https://www.stops.lt/kaunas/index.html#stop/130,,
2448,,"S. Dariaus ir S. Girėno g. B",,54.88752,23.89266,https://www.stops.lt/kaunas/index.html#stop/129,,
2428,,"Biblioteka A",,54.89791,23.86663,https://www.stops.lt/kaunas/index.html#stop/107,,
2427,,"Biblioteka B",,54.89820,23.86637,https://www.stops.lt/kaunas/index.html#stop/106,,
2426,,"Bublių g. A",,54.90033,23.85702,https://www.stops.lt/kaunas/index.html#stop/105,,
2425,,"Bublių g. B",,54.90051,23.85676,https://www.stops.lt/kaunas/index.html#stop/104,,
2432,,"Laiptai A",,54.89448,23.87785,https://www.stops.lt/kaunas/index.html#stop/111,,
2431,,"Laiptai B",,54.89440,23.87780,https://www.stops.lt/kaunas/index.html#stop/110,,
2430,,"Marvelė A",,54.89660,23.87259,https://www.stops.lt/kaunas/index.html#stop/109,,
2429,,"Marvelė B",,54.89673,23.87244,https://www.stops.lt/kaunas/index.html#stop/108,,
2423,,"Žirgynas A",,54.90280,23.84477,https://www.stops.lt/kaunas/index.html#stop/102,,
2424,,"Žirgynas B",,54.90313,23.84390,https://www.stops.lt/kaunas/index.html#stop/103,,
2434,,"Vytauto Didžiojo tiltas D",,54.89268,23.88670,https://www.stops.lt/kaunas/index.html#stop/113,,
2700,,"Murava A",,54.92751,23.97008,https://www.stops.lt/kaunas/index.html#stop/419,,
2699,,"Murava B",,54.92690,23.96937,https://www.stops.lt/kaunas/index.html#stop/418,,
14288,,"Savanorių pr. A",,54.93024,23.96943,https://www.stops.lt/kaunas/index.html#stop/745,,
14290,,"Savanorių pr. B",,54.92938,23.97038,https://www.stops.lt/kaunas/index.html#stop/746,,
2547,,"Apaščios g.",,54.91884,24.04214,https://www.stops.lt/kaunas/index.html#stop/246,,
2580,,"Bruknių takas A",,54.90723,24.02313,https://www.stops.lt/kaunas/index.html#stop/284,,
5114,,"Bruknių takas B",,54.90808,24.02208,https://www.stops.lt/kaunas/index.html#stop/721,,
2574,,"Naftos bazė A",,54.91009,24.02080,https://www.stops.lt/kaunas/index.html#stop/278,,
2575,,"Naftos bazė B",,54.90991,24.02069,https://www.stops.lt/kaunas/index.html#stop/279,,
2602,,"Apuokų takas A",,54.90255,23.98811,https://www.stops.lt/kaunas/index.html#stop/308,,
2601,,"Apuokų takas B",,54.90260,23.98736,https://www.stops.lt/kaunas/index.html#stop/307,,
2600,,"Chemijos g. B",,54.89975,23.99951,https://www.stops.lt/kaunas/index.html#stop/306,,
2906,,"Medšarkių takas A",,54.90153,23.99257,https://www.stops.lt/kaunas/index.html#stop/628,,
2907,,"Medšarkių takas B",,54.90140,23.99259,https://www.stops.lt/kaunas/index.html#stop/629,,
2603,,"Policija C",,54.90412,23.98172,https://www.stops.lt/kaunas/index.html#stop/309,,
2604,,"Policija D",,54.90395,23.98143,https://www.stops.lt/kaunas/index.html#stop/310,,
2607,,"Draugystės g. A",,54.90538,24.00764,https://www.stops.lt/kaunas/index.html#stop/627,,
2905,,"Draugystės g. B",,54.90550,24.00608,https://www.stops.lt/kaunas/index.html#stop/313,,
2608,,"Draugystės g. C",,54.90504,24.00719,https://www.stops.lt/kaunas/index.html#stop/314,,
2609,,"Gamyklos A",,54.90701,24.00056,https://www.stops.lt/kaunas/index.html#stop/316,,
2610,,"Gamyklos B",,54.90675,24.00081,https://www.stops.lt/kaunas/index.html#stop/315,,
2611,,"Kauno gelžbetonis A",,54.90972,23.98855,https://www.stops.lt/kaunas/index.html#stop/317,,
2612,,"Kauno gelžbetonis B",,54.90944,23.98907,https://www.stops.lt/kaunas/index.html#stop/318,,
2619,,"Aksa A",,54.91325,24.00436,https://www.stops.lt/kaunas/index.html#stop/325,,
2618,,"Aksa B",,54.91309,24.00586,https://www.stops.lt/kaunas/index.html#stop/324,,
2621,,"Elektrėnų g. A",,54.91339,23.99781,https://www.stops.lt/kaunas/index.html#stop/327,,
2620,,"Elektrėnų g. B",,54.91327,23.99770,https://www.stops.lt/kaunas/index.html#stop/326,,
2617,,"Gaisrinė A",,54.91311,24.01075,https://www.stops.lt/kaunas/index.html#stop/323,,
2616,,"Gaisrinė B",,54.91294,24.01185,https://www.stops.lt/kaunas/index.html#stop/322,,
2634,,"Garažų g. A",,54.92143,23.99847,https://www.stops.lt/kaunas/index.html#stop/341,,
2633,,"Garažų g. B",,54.92185,23.99874,https://www.stops.lt/kaunas/index.html#stop/340,,
2632,,"Degalinė A",,54.91841,23.98857,https://www.stops.lt/kaunas/index.html#stop/339,,
2631,,"Degalinė B",,54.91829,23.98917,https://www.stops.lt/kaunas/index.html#stop/338,,
2625,,"Elektrinė A",,54.91844,24.01835,https://www.stops.lt/kaunas/index.html#stop/332,,
2624,,"Elektrinė B",,54.91798,24.01951,https://www.stops.lt/kaunas/index.html#stop/331,,
2630,,"Kauno pienas A",,54.91891,23.99496,https://www.stops.lt/kaunas/index.html#stop/337,,
2629,,"Kauno pienas B",,54.91861,23.99312,https://www.stops.lt/kaunas/index.html#stop/336,,
15632,,"Kauno pienas D",,54.91872,23.99236,https://www.stops.lt/kaunas/index.html#stop/335a,,
2569,,"Kitron-Novameta A",,54.91812,24.03318,https://www.stops.lt/kaunas/index.html#stop/273,,
2568,,"Kitron-Novameta B",,54.91783,24.03240,https://www.stops.lt/kaunas/index.html#stop/272,,
2627,,"Regitra A",,54.91867,24.00673,https://www.stops.lt/kaunas/index.html#stop/333,,
2626,,"Regitra B",,54.91832,24.00774,https://www.stops.lt/kaunas/index.html#stop/334,,
4753,,"Technikos g.",,54.90880,24.00933,https://www.stops.lt/kaunas/index.html#stop/321,,
2904,,"Garažai A",,54.92502,24.00743,https://www.stops.lt/kaunas/index.html#stop/626,,
2636,,"Garažai B",,54.92487,24.00809,https://www.stops.lt/kaunas/index.html#stop/343,,
2635,,"Kauno termofikacijos elektrinė",,54.92480,24.01570,https://www.stops.lt/kaunas/index.html#stop/342,,
2903,,"Naujasodis",,54.92515,24.00027,https://www.stops.lt/kaunas/index.html#stop/625,,
2549,,"Ateities pl. D",,54.91883,24.04255,https://www.stops.lt/kaunas/index.html#stop/281,,
2552,,"Pyvesos g. A",,54.91419,24.05006,https://www.stops.lt/kaunas/index.html#stop/251,,
2551,,"Pravienos g. C",,54.91731,24.04730,https://www.stops.lt/kaunas/index.html#stop/250,,
2572,,"Ateities pl. A",,54.90508,24.02910,https://www.stops.lt/kaunas/index.html#stop/276,,
2573,,"Ateities pl. B",,54.90488,24.02870,https://www.stops.lt/kaunas/index.html#stop/280,,
2570,,"Upytės g. C",,54.91025,24.03299,https://www.stops.lt/kaunas/index.html#stop/274,,
2571,,"Upytės g. D",,54.90931,24.03184,https://www.stops.lt/kaunas/index.html#stop/275,,
2559,,"Keramzito g. A",,54.91815,24.07340,https://www.stops.lt/kaunas/index.html#stop/259,,
2558,,"Keramzito g. B",,54.91780,24.07378,https://www.stops.lt/kaunas/index.html#stop/258,,
2555,,"Parko g. A",,54.91193,24.06084,https://www.stops.lt/kaunas/index.html#stop/254,,
2554,,"Parko g. B",,54.91221,24.06137,https://www.stops.lt/kaunas/index.html#stop/255,,
2563,,"S. Nėries muziejus A",,54.91043,24.05786,https://www.stops.lt/kaunas/index.html#stop/263,,
2562,,"S. Nėries muziejus B",,54.91063,24.05861,https://www.stops.lt/kaunas/index.html#stop/262,,
2565,,"Šilėnų g. A",,54.90750,24.05151,https://www.stops.lt/kaunas/index.html#stop/265,,
2564,,"Šilėnų g. B",,54.90836,24.05408,https://www.stops.lt/kaunas/index.html#stop/264,,
2561,,"Neveronių g. B",,54.91983,24.07660,https://www.stops.lt/kaunas/index.html#stop/261,,
2560,,"Kauno tiekimas",,54.92365,24.07307,https://www.stops.lt/kaunas/index.html#stop/260,,
4697,,"Kražantės g.",,54.91820,24.05752,https://www.stops.lt/kaunas/index.html#stop/40,,
2576,,"Naktigonės g. A",,54.90157,24.02845,https://www.stops.lt/kaunas/index.html#stop/277,,
2577,,"Naktigonės g. B",,54.90160,24.02806,https://www.stops.lt/kaunas/index.html#stop/248,,
2553,,"Palemono g.",,54.91468,24.05795,https://www.stops.lt/kaunas/index.html#stop/253,,
2567,,"Pervaža A",,54.90467,24.04004,https://www.stops.lt/kaunas/index.html#stop/271,,
2566,,"Pervaža B",,54.90409,24.03945,https://www.stops.lt/kaunas/index.html#stop/270,,
4747,,"Palemono keramika A",,54.91423,24.06504,https://www.stops.lt/kaunas/index.html#stop/19,,
2557,,"Palemono keramika B",,54.91426,24.06458,https://www.stops.lt/kaunas/index.html#stop/257,,
2556,,"Palemono keramika C",,54.91486,24.06437,https://www.stops.lt/kaunas/index.html#stop/256,,
2550,,"Pravienos g. A",,54.91779,24.04757,https://www.stops.lt/kaunas/index.html#stop/249,,
2518,,"A. Smetonos al. A",,54.86888,23.96189,https://www.stops.lt/kaunas/index.html#stop/208,,
2517,,"A. Smetonos al. B",,54.86932,23.96246,https://www.stops.lt/kaunas/index.html#stop/207,,
2514,,"Mažoji g. A",,54.86581,23.95837,https://www.stops.lt/kaunas/index.html#stop/204,,
16763,,"Vaidoto g. A",,54.87161,23.97738,https://www.stops.lt/kaunas/index.html#stop/215,,
2525,,"Vaidoto g. C",,54.87161,23.97738,https://www.stops.lt/kaunas/index.html#stop/215n,,
2519,,"Gailutės g. A",,54.87236,23.96527,https://www.stops.lt/kaunas/index.html#stop/209,,
2520,,"Gailutės g. B",,54.87220,23.96556,https://www.stops.lt/kaunas/index.html#stop/210,,
2523,,"J. Staugaičio g. A",,54.87161,23.97376,https://www.stops.lt/kaunas/index.html#stop/213,,
2524,,"J. Staugaičio g. B",,54.87156,23.97253,https://www.stops.lt/kaunas/index.html#stop/214,,
2528,,"Kurtinių g. A",,54.86455,23.97683,https://www.stops.lt/kaunas/index.html#stop/219,,
2527,,"Kurtinių g. B",,54.86465,23.97644,https://www.stops.lt/kaunas/index.html#stop/218,,
2513,,"Mažoji g. B",,54.86517,23.95835,https://www.stops.lt/kaunas/index.html#stop/203,,
2512,,"Tilto g. A",,54.86238,23.95867,https://www.stops.lt/kaunas/index.html#stop/202,,
2504,,"Jiesios pl. A",,54.85627,23.94418,https://www.stops.lt/kaunas/index.html#stop/194,,
2505,,"Karinis dalinys A",,54.85835,23.95011,https://www.stops.lt/kaunas/index.html#stop/195,,
2506,,"Karinis dalinys B",,54.85834,23.94954,https://www.stops.lt/kaunas/index.html#stop/196,,
2522,,"KTU inžinerijos licėjus A",,54.86740,23.97078,https://www.stops.lt/kaunas/index.html#stop/212,,
2521,,"KTU inžinerijos licėjus B",,54.86781,23.97194,https://www.stops.lt/kaunas/index.html#stop/211,,
2942,,"Panemunė",,54.86165,23.95797,https://www.stops.lt/kaunas/index.html#stop/664,,
2516,,"Smėlio g. A",,54.86442,23.96536,https://www.stops.lt/kaunas/index.html#stop/206,,
2515,,"Smėlio g. B",,54.86535,23.96740,https://www.stops.lt/kaunas/index.html#stop/205,,
2511,,"Tilto g. B",,54.86245,23.96107,https://www.stops.lt/kaunas/index.html#stop/201,,
2529,,"Onkologijos ligoninė",,54.86073,23.97485,https://www.stops.lt/kaunas/index.html#stop/220,,
14922,,"Volungių g. A",,54.86223,23.97738,https://www.stops.lt/kaunas/index.html#stop/694,,
14923,,"Volungių g. B",,54.86153,23.97747,https://www.stops.lt/kaunas/index.html#stop/695,,
2352,,"Kuršėnų g. C",,54.92222,23.90043,https://www.stops.lt/kaunas/index.html#stop/29,,
2353,,"Kuršėnų g. D",,54.92322,23.90168,https://www.stops.lt/kaunas/index.html#stop/28,,
2344,,"Pikulo g. A",,54.92894,23.90691,https://www.stops.lt/kaunas/index.html#stop/21,,
2345,,"Pikulo g. B",,54.92908,23.90738,https://www.stops.lt/kaunas/index.html#stop/20,,
2334,,"Šiaurinio aplinkkelio tiltas A",,54.93600,23.91063,https://www.stops.lt/kaunas/index.html#stop/7,,
5236,,"Šiaurinio aplinkkelio tiltas B",,54.93606,23.91102,https://www.stops.lt/kaunas/index.html#stop/752,,
2347,,"Skaudvilės g. A",,54.92641,23.90451,https://www.stops.lt/kaunas/index.html#stop/23,,
2346,,"Skaudvilės g. B",,54.92702,23.90548,https://www.stops.lt/kaunas/index.html#stop/22,,
2596,,"Jėgainės g. A",,54.89462,23.98842,https://www.stops.lt/kaunas/index.html#stop/302,,
2597,,"Jėgainės g. B",,54.89462,23.98736,https://www.stops.lt/kaunas/index.html#stop/303,,
2595,,"Naglio g. A",,54.89272,23.99947,https://www.stops.lt/kaunas/index.html#stop/301,,
2594,,"Naglio g. B",,54.89226,24.00094,https://www.stops.lt/kaunas/index.html#stop/300,,
2599,,"R. Kalantos g. A",,54.89550,23.98274,https://www.stops.lt/kaunas/index.html#stop/305,,
2598,,"R. Kalantos g. B",,54.89520,23.98337,https://www.stops.lt/kaunas/index.html#stop/304,,
2593,,"Armatūrininkų g. A",,54.88982,24.00472,https://www.stops.lt/kaunas/index.html#stop/299,,
2592,,"Armatūrininkų g. B",,54.88972,24.00442,https://www.stops.lt/kaunas/index.html#stop/298,,
5103,,"Ekskavatorininkų g. A",,54.88669,24.00639,https://www.stops.lt/kaunas/index.html#stop/710,,
5104,,"Ekskavatorininkų g. B",,54.88582,24.00656,https://www.stops.lt/kaunas/index.html#stop/711,,
2590,,"Petrašiūnai A",,54.88539,24.00748,https://www.stops.lt/kaunas/index.html#stop/295,,
2943,,"Bernardinų Plytinės g. A",,54.84437,23.94944,https://www.stops.lt/kaunas/index.html#stop/665,,
2945,,"Naujoji g. A",,54.84299,23.94145,https://www.stops.lt/kaunas/index.html#stop/667,,
2946,,"Naujoji g. B",,54.84262,23.94134,https://www.stops.lt/kaunas/index.html#stop/668,,
2968,,"Rokakiemio g. B",,54.84000,23.94723,https://www.stops.lt/kaunas/index.html#stop/690,,
2507,,"4-asis fortas A",,54.85313,23.95502,https://www.stops.lt/kaunas/index.html#stop/197,,
2508,,"4-asis fortas B",,54.85263,23.95480,https://www.stops.lt/kaunas/index.html#stop/198,,
2944,,"Bernardinų Plytinės g. B",,54.84444,23.94918,https://www.stops.lt/kaunas/index.html#stop/666,,
2509,,"Draustinis A",,54.84966,23.94869,https://www.stops.lt/kaunas/index.html#stop/199,,
2510,,"Draustinis B",,54.84949,23.94848,https://www.stops.lt/kaunas/index.html#stop/200,,
5229,,"Lazdynų g. A",,54.83404,23.94675,https://www.stops.lt/kaunas/index.html#stop/743,,
5230,,"Lazdynų g. B",,54.83375,23.94663,https://www.stops.lt/kaunas/index.html#stop/744,,
2971,,"Rokai A",,54.83696,23.94825,https://www.stops.lt/kaunas/index.html#stop/693,,
2970,,"Rokai B",,54.83707,23.94794,https://www.stops.lt/kaunas/index.html#stop/692,,
2897,,"Medekšinės g. C",,54.92802,23.80953,https://www.stops.lt/kaunas/index.html#stop/619,,
2895,,"Romainiai A",,54.93031,23.81759,https://www.stops.lt/kaunas/index.html#stop/617,,
2896,,"Romainiai B",,54.93041,23.81849,https://www.stops.lt/kaunas/index.html#stop/618,,
2894,,"Kauno miškų urėdija A",,54.92602,23.82535,https://www.stops.lt/kaunas/index.html#stop/616,,
2893,,"Kauno miškų urėdija B",,54.92653,23.82496,https://www.stops.lt/kaunas/index.html#stop/615,,
2373,,"Romainių 1-osios kapinės A",,54.92415,23.85489,https://www.stops.lt/kaunas/index.html#stop/52,,
2374,,"Romainių 1-osios kapinės B",,54.92422,23.85451,https://www.stops.lt/kaunas/index.html#stop/51,,
2375,,"Romainių 2-osios kapinės A",,54.92132,23.84775,https://www.stops.lt/kaunas/index.html#stop/53,,
2376,,"Romainių 2-osios kapinės B",,54.92180,23.84749,https://www.stops.lt/kaunas/index.html#stop/54,,
2378,,"Romainių ligoninė A",,54.92479,23.83192,https://www.stops.lt/kaunas/index.html#stop/56,,
2889,,"Romainių ligoninė B",,54.92488,23.83164,https://www.stops.lt/kaunas/index.html#stop/611,,
2377,,"Ugnės g. A",,54.92219,23.84006,https://www.stops.lt/kaunas/index.html#stop/55,,
2888,,"Ugnės g. B",,54.92242,23.83965,https://www.stops.lt/kaunas/index.html#stop/610,,
14500,,"Panerys A",,54.94985,23.91464,https://www.stops.lt/kaunas/index.html#stop/771,,
14498,,"Panerys B",,54.95084,23.91561,https://www.stops.lt/kaunas/index.html#stop/769,,
14416,,"Saliai",,54.95545,23.91958,https://www.stops.lt/kaunas/index.html#stop/770,,
2421,,"9-ojo forto muziejus A",,54.94560,23.88233,https://www.stops.lt/kaunas/index.html#stop/100,,
2422,,"9-ojo forto muziejus B",,54.94587,23.88312,https://www.stops.lt/kaunas/index.html#stop/101,,
14595,,"Radviliškio g.",,54.94432,23.88052,https://www.stops.lt/kaunas/index.html#stop/783,,
2870,,"Gamyklos g. C",,54.95128,23.89128,https://www.stops.lt/kaunas/index.html#stop/592,,
2871,,"Sargėnai A",,54.95356,23.89610,https://www.stops.lt/kaunas/index.html#stop/593,,
2869,,"Šv. Kazimiero progimnazija B",,54.95059,23.89066,https://www.stops.lt/kaunas/index.html#stop/591,,
2867,,"Vytėnų g. A",,54.94733,23.88534,https://www.stops.lt/kaunas/index.html#stop/589,,
2868,,"Vytėnų g. B",,54.94828,23.88692,https://www.stops.lt/kaunas/index.html#stop/590,,
4725,,"Muitinės g. A",,54.95675,23.90050,https://www.stops.lt/kaunas/index.html#stop/239,,
4726,,"Muitinės g. B",,54.95744,23.90151,https://www.stops.lt/kaunas/index.html#stop/238,,
2872,,"Sargėnai B",,54.95421,23.89767,https://www.stops.lt/kaunas/index.html#stop/594,,
2843,,"Vilniaus g. A",,54.89596,23.89627,https://www.stops.lt/kaunas/index.html#stop/563,,
2844,,"Vilniaus g. B",,54.89645,23.89591,https://www.stops.lt/kaunas/index.html#stop/564,,
2839,,"Kauno pilis C",,54.89965,23.88976,https://www.stops.lt/kaunas/index.html#stop/559,,
2842,,"Karaliaus Mindaugo pr. A",,54.89491,23.88829,https://www.stops.lt/kaunas/index.html#stop/562,,
2845,,"Karaliaus Mindaugo pr. B",,54.89500,23.89176,https://www.stops.lt/kaunas/index.html#stop/565,,
2846,,"Vilniaus g. C",,54.89645,23.89753,https://www.stops.lt/kaunas/index.html#stop/566,,
2841,,"Kauno pilis A",,54.90097,23.89202,https://www.stops.lt/kaunas/index.html#stop/561,,
2840,,"Kauno pilis B",,54.90057,23.89317,https://www.stops.lt/kaunas/index.html#stop/560,,
2849,,"Laisvės alėja A",,54.89804,23.89972,https://www.stops.lt/kaunas/index.html#stop/569,,
2364,,"Apuolės g. A",,54.91934,23.87802,https://www.stops.lt/kaunas/index.html#stop/42,,
2363,,"Apuolės g. B",,54.91932,23.87744,https://www.stops.lt/kaunas/index.html#stop/41,,
2356,,"Baltijos g. A",,54.92339,23.88809,https://www.stops.lt/kaunas/index.html#stop/32,,
2357,,"Baltijos g. B",,54.92272,23.88570,https://www.stops.lt/kaunas/index.html#stop/33,,
2366,,"Naujakurių g. A",,54.91577,23.86832,https://www.stops.lt/kaunas/index.html#stop/46,,
2365,,"Naujakurių g. B",,54.91590,23.86733,https://www.stops.lt/kaunas/index.html#stop/45,,
2349,,"A. Strazdo g. A",,54.92536,23.90512,https://www.stops.lt/kaunas/index.html#stop/25,,
2348,,"A. Strazdo g. B",,54.92563,23.90551,https://www.stops.lt/kaunas/index.html#stop/24,,
2358,,"Baltų pr. A",,54.92766,23.87992,https://www.stops.lt/kaunas/index.html#stop/34,,
2359,,"Baltų pr. B",,54.92744,23.87825,https://www.stops.lt/kaunas/index.html#stop/35,,
2340,,"Juozo Grušo meno gimnazija A",,54.93067,23.89169,https://www.stops.lt/kaunas/index.html#stop/16,,
2339,,"Juozo Grušo meno gimnazija B",,54.93096,23.89214,https://www.stops.lt/kaunas/index.html#stop/15,,
2371,,"Labūnavos g. A",,54.91953,23.86587,https://www.stops.lt/kaunas/index.html#stop/49,,
2900,,"Labūnavos g. B",,54.91879,23.86497,https://www.stops.lt/kaunas/index.html#stop/622,,
5226,,"Prūsų g. D",,54.92145,23.86731,https://www.stops.lt/kaunas/index.html#stop/740,,
2361,,"Šilainių pl. A",,54.92466,23.87359,https://www.stops.lt/kaunas/index.html#stop/38,,
2362,,"Šilainių pl. B",,54.92416,23.87181,https://www.stops.lt/kaunas/index.html#stop/39,,
5228,,"Žemaičių pl. A",,54.92939,23.88462,https://www.stops.lt/kaunas/index.html#stop/742,,
5227,,"Žemaičių pl. B",,54.92983,23.88467,https://www.stops.lt/kaunas/index.html#stop/741,,
5233,,"Mega A",,54.93826,23.89203,https://www.stops.lt/kaunas/index.html#stop/750,,
5234,,"Mega B",,54.93851,23.89067,https://www.stops.lt/kaunas/index.html#stop/751,,
15508,,"Kauno ligoninė C",,54.91553,23.85886,https://www.stops.lt/kaunas/index.html#stop/50,,
2341,,"Jotvingių g. B",,54.93098,23.89682,https://www.stops.lt/kaunas/index.html#stop/17,,
2338,,"Šarkuvos g. A",,54.93453,23.89767,https://www.stops.lt/kaunas/index.html#stop/14,,
2337,,"Šarkuvos g. B",,54.93452,23.89798,https://www.stops.lt/kaunas/index.html#stop/12,,
14403,,"9-ojo Forto g. A",,54.93585,23.88698,https://www.stops.lt/kaunas/index.html#stop/762,,
14404,,"9-ojo Forto g. B",,54.93596,23.88633,https://www.stops.lt/kaunas/index.html#stop/763,,
2336,,"Kuršių g. A",,54.93596,23.89287,https://www.stops.lt/kaunas/index.html#stop/10,,
2335,,"Kuršių g. B",,54.93616,23.89225,https://www.stops.lt/kaunas/index.html#stop/11,,
